"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",3,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"10.65",.481,.5483333,
"10.70",.483,.551,
"10.75",.487,.5533333,
"10.80",.489,.556,
"10.85",.491,.5583333,
"10.90",.493,.561,
"10.95",.495,.5633333,
"11.00",.498,.566,
"11.05",.5,.5683333,
"11.10",.5,.571,
"11.15",.502,.5733333,
"11.20",.505,.576,
"11.25",.507,.5783333,
"11.30",.508,.581,
"11.35",.511,.5833333,
"11.40",.514,.586,
"11.45",.517,.5883333,
"11.50",.518,.591,
"11.55",.521,.5933333,
"11.60",.523,.596,
"11.65",.526,.5983334,
"11.70",.527,.601,
"11.75",.529,.6033334,
"11.80",.532,.606,
"11.85",.535,.6083333,
"11.90",.535,.611,
"11.95",.536,.6133333,
"12.00",.54,.616,
"12.05",.541,.6183333,
"12.10",.543,.6206667,
"12.15",.546,.6233333,
"12.20",.549,.626,
"12.25",.552,.6283333,
"12.30",.554,.631,
"12.35",.556,.6333333,
"12.40",.559,.636,
"12.45",.561,.6383333,
"12.50",.563,.641,
"12.55",.566,.6433333,
"12.60",.569,.6456667,
"12.65",.57,.6483333,
"12.70",.571,.6506667,
"12.75",.573,.6533333,
"12.80",.575,.6556666,
"12.85",.576,.6583334,
"12.90",.577,.6606666,
"12.95",.579,.6633334,
"13.00",.582,.6656666,
"13.05",.585,.6683334,
"13.10",.586,.6706667,
"13.15",.59,.6733333,
"13.20",.593,.676,
"13.25",.596,.6783333,
"13.30",.597,.6806667,
"13.35",.6,.6833333,
"13.40",.602,.6856667,
"13.45",.604,.6883333,
"13.50",.605,.691,
"13.55",.608,.6933333,
"13.60",.611,.696,
"13.65",.613,.6983333,
"13.70",.616,.701,
"13.75",.618,.7033333,
"13.80",.619,.706,
"13.85",.621,.7083333,
"13.90",.622,.711,
"13.95",.623,.7133333,
"14.00",.626,.7156667,
"14.05",.629,.7183333,
"14.10",.63,.7206666,
"14.15",.633,.7233334,
"14.20",.636,.7256666,
"14.25",.637,.7283334,
"14.30",.638,.731,
"14.35",.64,.7333333,
"14.40",.644,.7356667,
"14.45",.647,.7383333,
"14.50",.647,.7406667,
"14.55",.65,.7433333,
"14.60",.653,.746,
"14.65",.655,.7483333,
"14.70",.657,.751,
"14.75",.659,.7533333,
"14.80",.661,.756,
"14.85",.664,.7583333,
"14.90",.665,.761,
"14.95",.666,.7633333,
"15.00",.669,.7656667,
"15.05",.672,.7683333,
"15.10",.674,.7706667,
"15.15",.676,.7733333,
"15.20",.678,.7756667,
"15.25",.68,.7783333,
"15.30",.681,.7806666,
"15.35",.683,.7833334,
"15.40",.684,.7856666,
"15.45",.686,.7883334,
"15.50",.687,.7906666,
"15.55",.691,.7933334,
"15.60",.694,.7956667,
"15.65",.697,.7983333,
"15.70",.697,.8006667,
"15.75",.698,.8033333,
"15.80",.701,.806,
"15.85",.704,.8083333,
"15.90",.705,.811,
"15.95",.707,.8133333,
"16.00",.71,.8156667,
"16.05",.712,.8183333,
