"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",3,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"10.80",.17,.5566667,
"10.85",.168,.559,
"10.90",.17,.5616667,
"10.95",.172,.564,
"11.00",.172,.5666667,
"11.05",.171,.569,
"11.10",.172,.5716667,
"11.15",.174,.574,
"11.20",.176,.5766667,
"11.25",.176,.579,
"11.30",.177,.5816666,
"11.35",.18,.584,
"11.40",.18,.5863333,
"11.45",.179,.589,
"11.50",.181,.5916666,
"11.55",.182,.594,
"11.60",.183,.5966667,
"11.65",.181,.599,
"11.70",.183,.6016667,
"11.75",.186,.604,
"11.80",.187,.6066667,
"11.85",.185,.609,
"11.90",.186,.6116667,
"11.95",.19,.614,
"12.00",.19,.6166667,
"12.05",.189,.619,
"12.10",.191,.6216667,
"12.15",.194,.624,
"12.20",.193,.6266667,
"12.25",.191,.629,
"12.30",.192,.6313334,
"12.35",.196,.634,
"12.40",.195,.6363333,
"12.45",.192,.639,
"12.50",.195,.6413333,
"12.55",.199,.644,
"12.60",.199,.6466666,
"12.65",.196,.649,
"12.70",.198,.6516666,
"12.75",.201,.654,
"12.80",.202,.6566667,
"12.85",.2,.659,
"12.90",.203,.6616667,
"12.95",.205,.664,
"13.00",.206,.6663333,
"13.05",.203,.669,
"13.10",.204,.6716667,
"13.15",.207,.674,
"13.20",.207,.6766667,
"13.25",.206,.679,
"13.30",.208,.6816667,
"13.35",.211,.684,
"13.40",.213,.6866667,
"13.45",.212,.689,
"13.50",.214,.6916667,
"13.55",.216,.694,
"13.60",.216,.6963333,
"13.65",.215,.699,
"13.70",.216,.7013333,
"13.75",.218,.704,
"13.80",.219,.7063333,
"13.85",.219,.709,
"13.90",.22,.7116666,
"13.95",.223,.714,
"14.00",.224,.7163333,
"14.05",.222,.719,
"14.10",.222,.7213333,
"14.15",.225,.724,
"14.20",.225,.7263333,
"14.25",.224,.729,
"14.30",.225,.7313333,
"14.35",.227,.734,
"14.40",.227,.7363333,
"14.45",.226,.739,
"14.50",.226,.7413333,
"14.55",.229,.744,
"14.60",.23,.7463334,
"14.65",.23,.749,
"14.70",.23,.7516667,
"14.75",.232,.754,
"14.80",.233,.7566667,
"14.85",.234,.759,
"14.90",.234,.7613333,
"14.95",.235,.764,
"15.00",.236,.7666667,
"15.05",.236,.769,
"15.10",.238,.7713333,
"15.15",.24,.774,
"15.20",.241,.7763333,
"15.25",.24,.779,
"15.30",.24,.7813333,
"15.35",.243,.784,
"15.40",.243,.7863333,
"15.45",.241,.789,
"15.50",.241,.7913333,
"15.55",.244,.794,
"15.60",.246,.7963333,
"15.65",.244,.799,
"15.70",.246,.8013333,
"15.75",.249,.804,
"15.80",.251,.8066667,
"15.85",.25,.809,
"15.90",.252,.8116667,
"15.95",.254,.814,
"16.00",.255,.8166667,
"16.05",.253,.819,
"16.10",.255,.8216667,
"16.15",.257,.824,
"16.20",.257,.8266667,
"16.25",.257,.829,
"16.30",.259,.8316666,
"16.35",.26,.834,
"16.40",.262,.8366666,
"16.45",.261,.839,
"16.50",.262,.8416666,
"16.55",.264,.844,
"16.60",.264,.8466667,
"16.65",.265,.849,
"16.70",.265,.8516667,
"16.75",.267,.854,
"16.80",.268,.8566667,
"16.85",.267,.859,
"16.90",.267,.8616667,
"16.95",.269,.864,
"17.00",.27,.8666667,
"17.05",.27,.869,
"17.10",.272,.8713334,
"17.15",.274,.874,
"17.20",.276,.8763334,
"17.25",.274,.879,
"17.30",.275,.8816667,
"17.35",.277,.884,
"17.40",.277,.8866667,
"17.45",.277,.889,
"17.50",.277,.8916667,
"17.55",.278,.894,
"17.60",.28,.8966666,
"17.65",.281,.899,
"17.70",.283,.9016666,
"17.75",.285,.904,
"17.80",.286,.9066667,
"17.85",.285,.909,
"17.90",.286,.9116667,
"17.95",.287,.914,
"18.00",.287,.9166667,
"18.05",.287,.919,
"18.10",.287,.9216667,
"18.15",.288,.924,
"18.20",.289,.9266667,
"18.25",.289,.929,
"18.30",.29,.9316667,
"18.35",.293,.934,
"18.40",.294,.9366667,
"18.45",.292,.939,
"18.50",.294,.9416667,
"18.55",.296,.944,
"18.60",.297,.9466667,
"18.65",.295,.949,
"18.70",.298,.9516667,
"18.75",.301,.954,
"18.80",.301,.9563333,
"18.85",.301,.959,
"18.90",.302,.9616666,
"18.95",.305,.964,
"19.00",.306,.9663333,
"19.05",.304,.969,
"19.10",.305,.9716667,
"19.15",.308,.974,
"19.20",.309,.9763333,
"19.25",.306,.979,
"19.30",.307,.9816667,
"19.35",.31,.984,
"19.40",.311,.9866667,
"19.45",.31,.989,
"19.50",.311,.9916667,
"19.55",.313,.994,
"19.60",.314,.9966667,
"19.65",.313,.999,
"19.70",.314,1.001667,
"19.75",.316,1.004,
"19.80",.317,1.006333,
"19.85",.316,1.009,
"19.90",.317,1.011333,
"19.95",.321,1.014,
"20.00",.322,1.016333,
"20.05",.321,1.019,
"20.10",.323,1.021333,
"20.15",.325,1.024,
"20.20",.324,1.026333,
"20.25",.323,1.029,
"20.30",.325,1.031333,
"20.35",.326,1.034,
"20.40",.328,1.036333,
"20.45",.329,1.039,
"20.50",.331,1.041333,
"20.55",.332,1.044,
"20.60",.333,1.046333,
"20.65",.332,1.049,
"20.70",.332,1.051333,
"20.75",.334,1.054,
"20.80",.336,1.056333,
"20.85",.334,1.059,
"20.90",.335,1.061667,
"20.95",.338,1.064,
"21.00",.339,1.066667,
"21.05",.339,1.069,
"21.10",.34,1.071667,
"21.15",.34,1.074,
"21.20",.34,1.076667,
"21.25",.34,1.079,
"21.30",.341,1.081667,
"21.35",.342,1.084,
"21.40",.343,1.086667,
"21.45",.344,1.089,
"21.50",.345,1.091333,
"21.55",.346,1.094,
"21.60",.347,1.096667,
"21.65",.346,1.099,
"21.70",.347,1.101333,
"21.75",.35,1.104,
"21.80",.35,1.106667,
"21.85",.35,1.109,
"21.90",.351,1.111667,
"21.95",.354,1.114,
"22.00",.356,1.116667,
"22.05",.355,1.119,
"22.10",.357,1.121667,
"22.15",.358,1.124,
"22.20",.358,1.126667,
"22.25",.357,1.129,
"22.30",.358,1.131667,
"22.35",.359,1.134,
"22.40",.361,1.136667,
"22.45",.36,1.139,
"22.50",.361,1.141667,
"22.55",.363,1.144,
"22.60",.363,1.146667,
"22.65",.361,1.149,
"22.70",.362,1.151667,
"22.75",.365,1.154,
"22.80",.365,1.156667,
"22.85",.365,1.159,
"22.90",.366,1.161667,
"22.95",.369,1.164,
"23.00",.37,1.166667,
"23.05",.369,1.169,
"23.10",.371,1.171333,
"23.15",.374,1.174,
"23.20",.374,1.176333,
"23.25",.371,1.179,
"23.30",.373,1.181667,
"23.35",.376,1.184,
"23.40",.376,1.186667,
"23.45",.376,1.189,
"23.50",.377,1.191667,
"23.55",.38,1.194,
"23.60",.381,1.196667,
"23.65",.38,1.199,
"23.70",.383,1.201333,
"23.75",.386,1.204,
"23.80",.387,1.206333,
"23.85",.386,1.209,
"23.90",.386,1.211333,
"23.95",.388,1.214,
"24.00",.388,1.216333,
"24.05",.387,1.219,
"24.10",.387,1.221333,
"24.15",.389,1.224,
"24.20",.39,1.226667,
"24.25",.389,1.229,
"24.30",.391,1.231667,
"24.35",.394,1.234,
"24.40",.394,1.236667,
"24.45",.393,1.239,
"24.50",.394,1.241667,
"24.55",.397,1.244,
"24.60",.397,1.246667,
"24.65",.397,1.249,
"24.70",.397,1.251667,
"24.75",.398,1.254,
"24.80",.399,1.256667,
"24.85",.399,1.259,
"24.90",.401,1.261667,
"24.95",.403,1.264,
"25.00",.405,1.266667,
"25.05",.405,1.269,
"25.10",.406,1.271667,
"25.15",.408,1.274,
"25.20",.41,1.276667,
"25.25",.408,1.279,
"25.30",.409,1.281667,
"25.35",.412,1.284,
"25.40",.413,1.286333,
"25.45",.411,1.289,
"25.50",.412,1.291333,
"25.55",.415,1.294,
"25.60",.415,1.296333,
"25.65",.416,1.299,
"25.70",.417,1.301333,
"25.75",.417,1.304,
"25.80",.418,1.306333,
"25.85",.418,1.309,
"25.90",.419,1.311333,
"25.95",.42,1.314,
"26.00",.422,1.316333,
"26.05",.421,1.319,
"26.10",.421,1.321333,
"26.15",.424,1.324,
"26.20",.425,1.326333,
"26.25",.423,1.329,
"26.30",.425,1.331333,
"26.35",.427,1.334,
"26.40",.427,1.336333,
"26.45",.425,1.339,
"26.50",.426,1.341333,
"26.55",.43,1.344,
"26.60",.432,1.346333,
"26.65",.433,1.349,
"26.70",.434,1.351667,
"26.75",.435,1.354,
"26.80",.435,1.356333,
"26.85",.433,1.359,
"26.90",.434,1.361333,
"26.95",.437,1.364,
"27.00",.437,1.366333,
"27.05",.436,1.369,
"27.10",.438,1.371333,
"27.15",.441,1.374,
"27.20",.442,1.376333,
"27.25",.442,1.379,
"27.30",.444,1.381333,
"27.35",.446,1.384,
"27.40",.447,1.386333,
"27.45",.446,1.389,
"27.50",.447,1.391333,
"27.55",.451,1.394,
"27.60",.451,1.396333,
"27.65",.449,1.399,
"27.70",.45,1.401333,
"27.75",.452,1.404,
"27.80",.452,1.406667,
"27.85",.45,1.409,
"27.90",.452,1.411333,
"27.95",.455,1.414,
"28.00",.456,1.416333,
"28.05",.455,1.419,
"28.10",.456,1.421333,
"28.15",.459,1.424,
"28.20",.46,1.426333,
"28.25",.46,1.429,
"28.30",.461,1.431333,
"28.35",.463,1.434,
"28.40",.464,1.436333,
"28.45",.464,1.439,
"28.50",.465,1.441333,
"28.55",.467,1.444,
"28.60",.468,1.446333,
"28.65",.466,1.449,
"28.70",.466,1.451333,
"28.75",.47,1.454,
"28.80",.471,1.456333,
"28.85",.47,1.459,
"28.90",.472,1.461333,
"28.95",.474,1.464,
"29.00",.474,1.466333,
"29.05",.473,1.469,
"29.10",.474,1.471667,
"29.15",.477,1.474,
"29.20",.479,1.476667,
"29.25",.479,1.479,
"29.30",.48,1.481667,
"29.35",.482,1.484,
"29.40",.483,1.486667,
"29.45",.481,1.489,
"29.50",.482,1.491667,
"29.55",.485,1.494,
"29.60",.485,1.496667,
"29.65",.484,1.499,
"29.70",.483,1.501667,
"29.75",.485,1.504,
"29.80",.487,1.506667,
"29.85",.486,1.509,
"29.90",.486,1.511667,
"29.95",.489,1.514,
"30.00",.492,1.516667,
"30.05",.49,1.519,
"30.10",.491,1.521667,
"30.15",.493,1.524,
"30.20",.494,1.526333,
"30.25",.493,1.529,
"30.30",.493,1.531333,
"30.35",.495,1.534,
"30.40",.497,1.536333,
"30.45",.495,1.539,
"30.50",.498,1.541333,
"30.55",.5,1.544,
"30.60",.501,1.546333,
"30.65",.501,1.549,
"30.70",.501,1.551333,
"30.75",.503,1.554,
"30.80",.502,1.556333,
"30.85",.503,1.559,
"30.90",.504,1.561333,
"30.95",.505,1.564,
"31.00",.507,1.566333,
"31.05",.507,1.569,
"31.10",.508,1.571333,
"31.15",.51,1.574,
"31.20",.511,1.576667,
"31.25",.509,1.579,
"31.30",.511,1.581667,
"31.35",.513,1.584,
"31.40",.515,1.586667,
"31.45",.513,1.589,
"31.50",.514,1.591667,
"31.55",.517,1.594,
"31.60",.517,1.596667,
"31.65",.517,1.599,
"31.70",.517,1.601667,
"31.75",.519,1.604,
"31.80",.519,1.606667,
"31.85",.519,1.609,
"31.90",.52,1.611667,
"31.95",.522,1.614,
"32.00",.523,1.616333,
"32.05",.523,1.619,
"32.10",.524,1.621333,
"32.15",.526,1.624,
"32.20",.527,1.626333,
"32.25",.528,1.628667,
"32.30",.529,1.631333,
"32.35",.53,1.633667,
"32.40",.531,1.636333,
"32.45",.53,1.638667,
"32.50",.531,1.641333,
"32.55",.533,1.643667,
"32.60",.534,1.646333,
"32.65",.533,1.648667,
"32.70",.535,1.651333,
"32.75",.537,1.653667,
"32.80",.538,1.656333,
"32.85",.537,1.658667,
"32.90",.537,1.661333,
"32.95",.541,1.663667,
"33.00",.543,1.666333,
"33.05",.542,1.668667,
"33.10",.544,1.671333,
"33.15",.547,1.673667,
"33.20",.547,1.676333,
"33.25",.546,1.678667,
"33.30",.546,1.681333,
"33.35",.549,1.683667,
"33.40",.55,1.686333,
"33.45",.549,1.688667,
"33.50",.55,1.691333,
"33.55",.552,1.693667,
"33.60",.553,1.696333,
"33.65",.552,1.698667,
"33.70",.552,1.701333,
"33.75",.554,1.703667,
"33.80",.555,1.706333,
"33.85",.554,1.708667,
"33.90",.556,1.711333,
"33.95",.558,1.713667,
"34.00",.56,1.716333,
"34.05",.56,1.718667,
"34.10",.561,1.721333,
"34.15",.562,1.723667,
"34.20",.563,1.726333,
"34.25",.564,1.728667,
"34.30",.565,1.731333,
"34.35",.566,1.733667,
"34.40",.567,1.736333,
"34.45",.566,1.738667,
"34.50",.566,1.741333,
"34.55",.568,1.743667,
"34.60",.569,1.746333,
"34.65",.568,1.748667,
"34.70",.569,1.751333,
"34.75",.572,1.753667,
"34.80",.573,1.756333,
"34.85",.573,1.758667,
"34.90",.575,1.761333,
"34.95",.577,1.763667,
"35.00",.577,1.766333,
"35.05",.577,1.768667,
"35.10",.577,1.771333,
"35.15",.579,1.773667,
"35.20",.58,1.776333,
"35.25",.578,1.778667,
"35.30",.58,1.781333,
"35.35",.583,1.783667,
"35.40",.584,1.786333,
"35.45",.583,1.789,
"35.50",.583,1.791333,
"35.55",.585,1.794,
"35.60",.587,1.796333,
"35.65",.586,1.799,
"35.70",.588,1.801333,
"35.75",.59,1.804,
"35.80",.591,1.806333,
"35.85",.591,1.809,
"35.90",.592,1.811333,
"35.95",.594,1.814,
"36.00",.595,1.816333,
"36.05",.595,1.819,
"36.10",.596,1.821333,
"36.15",.598,1.824,
"36.20",.598,1.826333,
"36.25",.596,1.829,
"36.30",.597,1.831333,
"36.35",.6,1.834,
"36.40",.601,1.836333,
"36.45",.601,1.839,
"36.50",.602,1.841333,
"36.55",.605,1.844,
"36.60",.606,1.846333,
"36.65",.606,1.849,
"36.70",.606,1.851333,
"36.75",.609,1.854,
"36.80",.611,1.856333,
"36.85",.61,1.859,
"36.90",.612,1.861333,
"36.95",.615,1.864,
"37.00",.617,1.866333,
"37.05",.615,1.869,
"37.10",.617,1.871333,
"37.15",.62,1.874,
"37.20",.62,1.876333,
"37.25",.619,1.879,
"37.30",.619,1.881333,
"37.35",.621,1.884,
"37.40",.623,1.886333,
"37.45",.623,1.889,
"37.50",.624,1.891333,
"37.55",.626,1.894,
"37.60",.628,1.896667,
"37.65",.627,1.899,
"37.70",.625,1.901667,
"37.75",.628,1.904,
"37.80",.63,1.906667,
"37.85",.629,1.909,
"37.90",.629,1.911667,
"37.95",.632,1.914,
"38.00",.633,1.916667,
"38.05",.631,1.919,
"38.10",.631,1.921667,
"38.15",.634,1.924,
"38.20",.636,1.926667,
"38.25",.636,1.929,
"38.30",.638,1.931667,
"38.35",.64,1.934,
"38.40",.64,1.936333,
"38.45",.64,1.939,
"38.50",.641,1.941333,
