"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",10,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"10.70",.707,1.831667,
"10.75",.709,1.840333,
"10.80",.714,1.848333,
"10.85",.718,1.857,
"10.90",.719,1.865333,
"10.95",.722,1.873667,
"11.00",.726,1.882,
"11.05",.729,1.89,
"11.10",.73,1.898667,
"11.15",.734,1.907,
"11.20",.738,1.915333,
"11.25",.743,1.923333,
"11.30",.745,1.931667,
"11.35",.748,1.94,
"11.40",.751,1.948333,
"11.45",.753,1.956667,
"11.50",.755,1.965,
"11.55",.758,1.973333,
"11.60",.762,1.981667,
"11.65",.766,1.99,
"11.70",.767,1.998333,
"11.75",.771,2.006667,
"11.80",.775,2.015,
"11.85",.78,2.023333,
"11.90",.782,2.032,
"11.95",.785,2.04,
"12.00",.79,2.048333,
"12.05",.794,2.056667,
"12.10",.796,2.065,
"12.15",.798,2.073667,
"12.20",.802,2.082,
"12.25",.806,2.090333,
"12.30",.807,2.098333,
"12.35",.812,2.107,
"12.40",.817,2.115,
"12.45",.822,2.123333,
"12.50",.822,2.131667,
"12.55",.824,2.14,
"12.60",.829,2.148333,
"12.65",.832,2.156667,
"12.70",.833,2.165,
"12.75",.837,2.173333,
"12.80",.84,2.181667,
"12.85",.844,2.19,
"12.90",.845,2.198333,
"12.95",.848,2.206667,
"13.00",.852,2.215,
"13.05",.857,2.223333,
"13.10",.86,2.231667,
"13.15",.864,2.240333,
"13.20",.867,2.248333,
"13.25",.87,2.256667,
"13.30",.872,2.265,
"13.35",.877,2.273333,
"13.40",.881,2.281667,
"13.45",.884,2.29,
"13.50",.886,2.298333,
"13.55",.887,2.306667,
"13.60",.891,2.315,
"13.65",.896,2.323333,
"13.70",.897,2.331667,
"13.75",.903,2.34,
"13.80",.907,2.348333,
"13.85",.909,2.356667,
"13.90",.911,2.365333,
"13.95",.913,2.373333,
"14.00",.917,2.381667,
"14.05",.921,2.39,
"14.10",.923,2.398333,
"14.15",.927,2.407,
"14.20",.933,2.415333,
"14.25",.937,2.423667,
"14.30",.94,2.432,
"14.35",.944,2.440333,
"14.40",.948,2.448667,
"14.45",.951,2.456667,
"14.50",.953,2.465,
"14.55",.956,2.473667,
"14.60",.961,2.482,
"14.65",.964,2.490333,
"14.70",.965,2.498667,
"14.75",.968,2.506667,
"14.80",.972,2.515,
"14.85",.975,2.523667,
"14.90",.978,2.531667,
"14.95",.982,2.540333,
"15.00",.986,2.548667,
"15.05",.989,2.557,
"15.10",.992,2.565333,
"15.15",.995,2.573667,
"15.20",.998,2.582,
"15.25",1.001,2.590333,
"15.30",1.004,2.598667,
"15.35",1.007,2.607,
"15.40",1.011,2.615333,
"15.45",1.016,2.623667,
"15.50",1.02,2.632,
"15.55",1.023,2.640333,
"15.60",1.027,2.648667,
"15.65",1.031,2.657,
"15.70",1.032,2.665333,
"15.75",1.035,2.673667,
"15.80",1.04,2.682,
"15.85",1.044,2.690333,
"15.90",1.044,2.698667,
"15.95",1.047,2.707,
"16.00",1.051,2.715333,
"16.05",1.054,2.723667,
"16.10",1.057,2.732,
"16.15",1.06,2.740333,
"16.20",1.064,2.748667,
"16.25",1.068,2.757,
"16.30",1.072,2.765333,
"16.35",1.077,2.773667,
"16.40",1.08,2.782,
"16.45",1.083,2.790333,
"16.50",1.085,2.798667,
"16.55",1.088,2.807,
"16.60",1.092,2.815333,
"16.65",1.096,2.823667,
"16.70",1.098,2.832,
"16.75",1.102,2.840333,
"16.80",1.106,2.848667,
"16.85",1.111,2.857,
"16.90",1.114,2.865333,
"16.95",1.118,2.873667,
"17.00",1.12,2.882,
"17.05",1.123,2.890333,
"17.10",1.126,2.898667,
"17.15",1.129,2.907,
"17.20",1.133,2.915333,
"17.25",1.137,2.923667,
"17.30",1.14,2.932,
"17.35",1.144,2.940333,
"17.40",1.148,2.948667,
"17.45",1.153,2.957,
"17.50",1.154,2.965333,
"17.55",1.159,2.973667,
"17.60",1.163,2.982,
"17.65",1.167,2.990333,
"17.70",1.168,2.998667,
"17.75",1.172,3.007,
"17.80",1.177,3.015333,
"17.85",1.182,3.023667,
"17.90",1.185,3.032,
"17.95",1.189,3.040333,
"18.00",1.192,3.048667,
"18.05",1.196,3.057,
"18.10",1.197,3.065333,
"18.15",1.202,3.073667,
"18.20",1.206,3.082,
"18.25",1.211,3.090333,
"18.30",1.215,3.098667,
"18.35",1.218,3.107,
"18.40",1.223,3.115333,
"18.45",1.227,3.123667,
"18.50",1.229,3.132,
"18.55",1.234,3.140333,
"18.60",1.238,3.148667,
"18.65",1.242,3.157,
"18.70",1.245,3.165333,
"18.75",1.247,3.173667,
"18.80",1.251,3.182,
"18.85",1.256,3.190333,
"18.90",1.257,3.198667,
"18.95",1.262,3.207,
