"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",10,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"10.45",1.412,1.792333,
"10.50",1.417,1.800667,
"10.55",1.423,1.809,
"10.60",1.427,1.817333,
"10.65",1.432,1.825667,
"10.70",1.439,1.834,
"10.75",1.445,1.842333,
"10.80",1.453,1.850667,
"10.85",1.457,1.859,
"10.90",1.463,1.867333,
"10.95",1.468,1.875667,
"11.00",1.471,1.884,
"11.05",1.478,1.892333,
"11.10",1.484,1.900667,
"11.15",1.487,1.909333,
"11.20",1.493,1.917333,
"11.25",1.498,1.925667,
"11.30",1.505,1.934,
"11.35",1.508,1.942333,
"11.40",1.512,1.951,
"11.45",1.518,1.959333,
"11.50",1.524,1.967667,
"11.55",1.528,1.976,
"11.60",1.535,1.984,
"11.65",1.539,1.992333,
"11.70",1.545,2.000667,
"11.75",1.55,2.009,
"11.80",1.553,2.017333,
"11.85",1.559,2.025667,
"11.90",1.563,2.034,
"11.95",1.566,2.042333,
"12.00",1.57,2.050667,
"12.05",1.576,2.059,
"12.10",1.582,2.067333,
"12.15",1.587,2.075667,
"12.20",1.592,2.084,
"12.25",1.595,2.092333,
"12.30",1.601,2.100667,
"12.35",1.606,2.109,
"12.40",1.612,2.117333,
"12.45",1.617,2.125667,
"12.50",1.621,2.134,
"12.55",1.625,2.142333,
"12.60",1.63,2.151,
"12.65",1.637,2.159,
"12.70",1.642,2.167333,
"12.75",1.648,2.175667,
"12.80",1.654,2.184,
"12.85",1.658,2.192333,
"12.90",1.663,2.201,
"12.95",1.667,2.209333,
"13.00",1.672,2.217333,
"13.05",1.678,2.226,
"13.10",1.684,2.234333,
"13.15",1.687,2.242667,
"13.20",1.691,2.251,
"13.25",1.695,2.259333,
"13.30",1.699,2.267667,
"13.35",1.703,2.276,
"13.40",1.706,2.284333,
"13.45",1.711,2.292667,
"13.50",1.717,2.301,
"13.55",1.722,2.309333,
"13.60",1.729,2.317667,
"13.65",1.734,2.326,
"13.70",1.739,2.334333,
"13.75",1.743,2.342667,
"13.80",1.748,2.350667,
"13.85",1.751,2.359333,
"13.90",1.757,2.367333,
"13.95",1.761,2.375667,
"14.00",1.765,2.384,
"14.05",1.771,2.392333,
"14.10",1.777,2.400667,
"14.15",1.78,2.409,
"14.20",1.785,2.417333,
"14.25",1.79,2.425667,
"14.30",1.794,2.434333,
"14.35",1.798,2.442333,
"14.40",1.801,2.450667,
"14.45",1.807,2.459,
"14.50",1.813,2.467333,
"14.55",1.819,2.475667,
"14.60",1.824,2.484,
"14.65",1.828,2.492333,
"14.70",1.832,2.500667,
"14.75",1.836,2.509,
"14.80",1.84,2.517333,
"14.85",1.845,2.525667,
"14.90",1.85,2.534,
"14.95",1.854,2.542333,
"15.00",1.859,2.550667,
"15.05",1.864,2.559,
"15.10",1.869,2.567333,
"15.15",1.874,2.575667,
"15.20",1.881,2.584,
"15.25",1.886,2.592667,
"15.30",1.891,2.601,
"15.35",1.895,2.609333,
"15.40",1.898,2.617333,
"15.45",1.902,2.626,
"15.50",1.907,2.634333,
"15.55",1.912,2.642667,
"15.60",1.917,2.651,
"15.65",1.921,2.659333,
"15.70",1.926,2.667667,
"15.75",1.931,2.676,
"15.80",1.935,2.684333,
"15.85",1.94,2.692667,
"15.90",1.945,2.701,
"15.95",1.949,2.709333,
"16.00",1.954,2.717667,
"16.05",1.958,2.726,
"16.10",1.963,2.734333,
"16.15",1.968,2.742667,
"16.20",1.973,2.751,
"16.25",1.977,2.759333,
"16.30",1.983,2.767333,
"16.35",1.987,2.776,
"16.40",1.991,2.784333,
"16.45",1.997,2.792667,
"16.50",2.002,2.801,
"16.55",2.007,2.809333,
"16.60",2.012,2.817667,
"16.65",2.016,2.825667,
"16.70",2.02,2.834333,
"16.75",2.023,2.842667,
"16.80",2.027,2.851,
"16.85",2.032,2.859333,
"16.90",2.036,2.867667,
"16.95",2.041,2.875667,
"17.00",2.047,2.884,
"17.05",2.051,2.892667,
"17.10",2.054,2.901,
"17.15",2.057,2.909333,
"17.20",2.061,2.917667,
"17.25",2.067,2.926,
"17.30",2.075,2.934333,
"17.35",2.079,2.942667,
"17.40",2.083,2.951,
"17.45",2.088,2.959333,
"17.50",2.093,2.967667,
"17.55",2.096,2.976,
"17.60",2.099,2.984333,
"17.65",2.104,2.992667,
"17.70",2.109,3.001,
"17.75",2.113,3.009333,
"17.80",2.119,3.017667,
"17.85",2.123,3.026,
"17.90",2.127,3.034333,
"17.95",2.129,3.042667,
"18.00",2.134,3.051,
"18.05",2.138,3.059333,
"18.10",2.143,3.067667,
"18.15",2.148,3.076,
"18.20",2.152,3.084333,
"18.25",2.156,3.092333,
"18.30",2.159,3.100667,
"18.35",2.162,3.109333,
"18.40",2.169,3.117333,
"18.45",2.174,3.126,
"18.50",2.179,3.134333,
"18.55",2.184,3.142667,
"18.60",2.187,3.151,
"18.65",2.191,3.159333,
"18.70",2.197,3.167333,
"18.75",2.2,3.175667,
"18.80",2.203,3.184,
"18.85",2.208,3.192667,
"18.90",2.213,3.201,
"18.95",2.217,3.209333,
"19.00",2.223,3.217667,
"19.05",2.228,3.226,
"19.10",2.233,3.234333,
"19.15",2.236,3.242667,
"19.20",2.241,3.251,
"19.25",2.245,3.259333,
"19.30",2.249,3.267667,
"19.35",2.253,3.276,
"19.40",2.256,3.284333,
"19.45",2.26,3.292667,
"19.50",2.266,3.301,
"19.55",2.27,3.309,
"19.60",2.274,3.317667,
"19.65",2.28,3.326,
"19.70",2.284,3.334,
"19.75",2.288,3.342333,
"19.80",2.293,3.350667,
"19.85",2.297,3.359,
"19.90",2.3,3.367667,
"19.95",2.305,3.375667,
"20.00",2.309,3.384,
"20.05",2.314,3.392333,
"20.10",2.319,3.400667,
"20.15",2.324,3.409333,
"20.20",2.329,3.417667,
"20.25",2.333,3.426,
"20.30",2.338,3.434,
"20.35",2.342,3.442333,
"20.40",2.346,3.450667,
"20.45",2.35,3.459,
"20.50",2.355,3.467333,
"20.55",2.359,3.476,
"20.60",2.364,3.484333,
"20.65",2.369,3.492667,
"20.70",2.374,3.500667,
"20.75",2.378,3.509,
"20.80",2.383,3.517667,
"20.85",2.387,3.526,
"20.90",2.39,3.534333,
"20.95",2.394,3.542667,
"21.00",2.399,3.551,
