"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",10,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"10.40",1.431,1.785,
"10.45",1.436,1.793,
"10.50",1.441,1.801667,
"10.55",1.447,1.809667,
"10.60",1.452,1.818333,
"10.65",1.457,1.826667,
"10.70",1.462,1.835,
"10.75",1.468,1.843333,
"10.80",1.473,1.851333,
"10.85",1.478,1.859667,
"10.90",1.484,1.868333,
"10.95",1.488,1.876333,
"11.00",1.493,1.885,
"11.05",1.498,1.893,
"11.10",1.504,1.901333,
"11.15",1.509,1.91,
"11.20",1.513,1.918333,
"11.25",1.518,1.926667,
"11.30",1.522,1.935,
"11.35",1.527,1.943333,
"11.40",1.533,1.951667,
"11.45",1.538,1.96,
"11.50",1.543,1.968333,
"11.55",1.548,1.976667,
"11.60",1.553,1.985,
"11.65",1.559,1.993333,
"11.70",1.565,2.001667,
"11.75",1.569,2.01,
"11.80",1.573,2.018333,
"11.85",1.577,2.026667,
"11.90",1.582,2.035,
"11.95",1.587,2.043333,
"12.00",1.594,2.051666,
"12.05",1.6,2.06,
"12.10",1.606,2.068333,
"12.15",1.61,2.076667,
"12.20",1.616,2.085,
"12.25",1.619,2.093333,
"12.30",1.624,2.101667,
"12.35",1.629,2.11,
"12.40",1.634,2.118333,
"12.45",1.637,2.126667,
"12.50",1.642,2.135,
"12.55",1.647,2.143333,
"12.60",1.652,2.151667,
"12.65",1.657,2.16,
"12.70",1.662,2.168333,
"12.75",1.665,2.176666,
"12.80",1.67,2.185,
"12.85",1.674,2.193333,
"12.90",1.679,2.201333,
"12.95",1.684,2.21,
"13.00",1.688,2.218333,
"13.05",1.691,2.226667,
"13.10",1.695,2.235,
"13.15",1.7,2.243,
"13.20",1.706,2.251667,
"13.25",1.71,2.259667,
"13.30",1.715,2.268,
"13.35",1.72,2.276333,
"13.40",1.725,2.284667,
"13.45",1.73,2.293,
"13.50",1.735,2.301333,
"13.55",1.739,2.309667,
"13.60",1.743,2.318,
"13.65",1.747,2.326333,
"13.70",1.752,2.334666,
"13.75",1.756,2.343333,
"13.80",1.761,2.351667,
"13.85",1.766,2.36,
"13.90",1.771,2.368333,
"13.95",1.775,2.376667,
"14.00",1.78,2.385,
"14.05",1.783,2.393333,
"14.10",1.786,2.401667,
"14.15",1.789,2.41,
"14.20",1.794,2.418333,
"14.25",1.798,2.426666,
"14.30",1.803,2.435,
"14.35",1.807,2.443333,
"14.40",1.811,2.451667,
"14.45",1.815,2.46,
"14.50",1.82,2.468333,
"14.55",1.824,2.476667,
"14.60",1.829,2.485,
"14.65",1.833,2.493333,
"14.70",1.837,2.501667,
"14.75",1.841,2.51,
"14.80",1.845,2.518333,
"14.85",1.848,2.526667,
"14.90",1.853,2.534667,
"14.95",1.856,2.543333,
"15.00",1.861,2.551666,
"15.05",1.864,2.56,
"15.10",1.868,2.568,
"15.15",1.872,2.576667,
"15.20",1.877,2.585,
"15.25",1.881,2.593333,
"15.30",1.885,2.601667,
"15.35",1.89,2.61,
"15.40",1.895,2.618333,
"15.45",1.898,2.626667,
"15.50",1.903,2.635,
"15.55",1.908,2.643333,
"15.60",1.912,2.651667,
"15.65",1.916,2.66,
"15.70",1.919,2.668,
"15.75",1.923,2.676666,
"15.80",1.927,2.685,
"15.85",1.931,2.693,
"15.90",1.935,2.701333,
"15.95",1.939,2.709666,
"16.00",1.944,2.718,
"16.05",1.947,2.726333,
"16.10",1.951,2.735,
"16.15",1.954,2.743333,
"16.20",1.958,2.751667,
"16.25",1.963,2.76,
"16.30",1.968,2.768333,
"16.35",1.973,2.776667,
"16.40",1.976,2.785,
"16.45",1.98,2.793333,
