"Test Name","Test Mode","Test Type","Control","Test Speed 1","Test Speed 2","Test Speed 3","Change Point 1","Change Point 2","Disp. Origin","Break and Limit Action","Sensitivity:","Level:"
"","Single","Tensile","Stroke",10,1,1,"Off","Off","Start","Stop",0,1

"Title","Sub title","Comment"
"","",""

"Shape:","Batch Size:","SubBatch Size:"
"Plate",1,1
"Name:","Thickness","Width","Gauge Length",
"Size Unit:","mm","mm","mm",
" 1 - 1","1.0000","1.0000","100.0000",

"Name",
"Parameter",
"Units",
" 1 - 1",

" 1- 1"
"Time","Force","Stroke",
"sec","N","mm",
"0.00",.002,0,
"0.05",.001,.009,
"0.10",.001,1.833333E-02,
"0.15",.004,2.766667E-02,
"0.20",.008,3.666667E-02,
"0.25",.013,.046,
"0.30",.018,.055,
"0.35",.027,6.433333E-02,
"0.40",.036,7.333333E-02,
"0.45",.044,8.266667E-02,
"0.50",.055,.092,
"0.55",.061,.101,
"0.60",.069,.1103333,
"0.65",.078,.1193333,
"0.70",.085,.1286667,
"0.75",.096,.138,
"0.80",.106,.147,
"0.85",.114,.1563333,
"0.90",.123,.1653333,
"0.95",.132,.1746667,
"1.00",.14,.1836667,
"1.05",.149,.193,
"1.10",.158,.2023333,
"1.15",.168,.2113333,
"1.20",.176,.2206667,
"1.25",.185,.2296667,
"1.30",.193,.239,
"1.35",.199,.248,
"1.40",.207,.2573333,
"1.45",.215,.2666667,
"1.50",.223,.2756667,
"1.55",.233,.285,
"1.60",.241,.294,
"1.65",.249,.3033333,
"1.70",.257,.3126667,
"1.75",.266,.3216667,
"1.80",.275,.331,
"1.85",.284,.34,
"1.90",.292,.3493333,
"1.95",.3,.3583333,
"2.00",.308,.3673333,
"2.05",.316,.376,
"2.10",.324,.385,
"2.15",.331,.394,
"2.20",.339,.403,
"2.25",.348,.4116667,
"2.30",.357,.4206667,
"2.35",.365,.4296667,
"2.40",.373,.4383333,
"2.45",.38,.447,
"2.50",.388,.4556667,
"2.55",.395,.4643333,
"2.60",.404,.473,
"2.65",.412,.4816667,
"2.70",.419,.4906667,
"2.75",.427,.4993333,
"2.80",.435,.508,
"2.85",.444,.5163333,
"2.90",.452,.525,
"2.95",.459,.5336667,
"3.00",.465,.542,
"3.05",.47,.5506667,
"3.10",.478,.5593333,
"3.15",.485,.568,
"3.20",.494,.5763333,
"3.25",.502,.585,
"3.30",.509,.5933333,
"3.35",.516,.602,
"3.40",.523,.6103333,
"3.45",.53,.619,
"3.50",.538,.6273333,
"3.55",.546,.636,
"3.60",.555,.6443334,
"3.65",.562,.6526667,
"3.70",.569,.6613333,
"3.75",.574,.6696666,
"3.80",.581,.678,
"3.85",.588,.6866667,
"3.90",.595,.695,
"3.95",.604,.7036667,
"4.00",.611,.712,
"4.05",.617,.7203333,
"4.10",.623,.7286667,
"4.15",.629,.7373334,
"4.20",.637,.7456667,
"4.25",.644,.754,
"4.30",.652,.7623333,
"4.35",.659,.771,
"4.40",.666,.7793334,
"4.45",.672,.7876667,
"4.50",.678,.796,
"4.55",.683,.8043333,
"4.60",.69,.8126667,
"4.65",.696,.821,
"4.70",.703,.8293333,
"4.75",.711,.8376667,
"4.80",.718,.846,
"4.85",.724,.8546667,
"4.90",.732,.863,
"4.95",.738,.8713334,
"5.00",.745,.8796667,
"5.05",.752,.888,
"5.10",.759,.8963333,
"5.15",.766,.9046667,
"5.20",.772,.913,
"5.25",.778,.9213333,
"5.30",.783,.9296666,
"5.35",.79,.938,
"5.40",.795,.9466667,
"5.45",.802,.955,
"5.50",.808,.9633333,
"5.55",.816,.9716667,
"5.60",.823,.98,
"5.65",.83,.9883333,
"5.70",.837,.9966667,
"5.75",.843,1.005,
"5.80",.85,1.013333,
"5.85",.855,1.021667,
"5.90",.861,1.03,
"5.95",.867,1.038333,
"6.00",.874,1.046667,
"6.05",.881,1.055,
"6.10",.888,1.063333,
"6.15",.893,1.071667,
"6.20",.899,1.08,
"6.25",.903,1.088333,
"6.30",.909,1.096667,
"6.35",.915,1.105,
"6.40",.921,1.113333,
"6.45",.926,1.122,
"6.50",.933,1.13,
"6.55",.94,1.138333,
"6.60",.946,1.146667,
"6.65",.953,1.155,
"6.70",.958,1.163333,
"6.75",.964,1.171667,
"6.80",.971,1.18,
"6.85",.977,1.188333,
"6.90",.982,1.196667,
"6.95",.987,1.205,
"7.00",.993,1.213667,
"7.05",.999,1.222,
"7.10",1.006,1.23,
"7.15",1.012,1.238333,
"7.20",1.017,1.246667,
"7.25",1.022,1.255,
"7.30",1.027,1.263333,
"7.35",1.033,1.272,
"7.40",1.04,1.280333,
"7.45",1.046,1.288333,
"7.50",1.052,1.297,
"7.55",1.057,1.305333,
"7.60",1.062,1.313667,
"7.65",1.068,1.321667,
"7.70",1.072,1.33,
"7.75",1.077,1.338333,
"7.80",1.084,1.346667,
"7.85",1.089,1.355,
"7.90",1.096,1.363333,
"7.95",1.101,1.371667,
"8.00",1.107,1.38,
"8.05",1.111,1.388333,
"8.10",1.116,1.396667,
"8.15",1.122,1.405,
"8.20",1.127,1.413333,
"8.25",1.132,1.421667,
"8.30",1.138,1.430333,
"8.35",1.144,1.438667,
"8.40",1.151,1.446667,
"8.45",1.156,1.455,
"8.50",1.161,1.463333,
"8.55",1.166,1.471667,
"8.60",1.171,1.48,
"8.65",1.176,1.488333,
"8.70",1.182,1.496667,
"8.75",1.187,1.505,
"8.80",1.193,1.513333,
"8.85",1.197,1.521667,
"8.90",1.202,1.53,
"8.95",1.207,1.538333,
"9.00",1.212,1.546667,
"9.05",1.217,1.555,
"9.10",1.222,1.563333,
"9.15",1.228,1.571667,
"9.20",1.234,1.58,
"9.25",1.238,1.588333,
"9.30",1.244,1.596667,
"9.35",1.248,1.605,
"9.40",1.253,1.613333,
"9.45",1.258,1.621667,
"9.50",1.263,1.63,
"9.55",1.268,1.638333,
"9.60",1.274,1.646667,
"9.65",1.277,1.655,
"9.70",1.282,1.663333,
"9.75",1.288,1.671667,
"9.80",1.293,1.68,
"9.85",1.298,1.688333,
"9.90",1.302,1.696667,
"9.95",1.307,1.705,
"10.00",1.312,1.713333,
"10.05",1.318,1.721667,
"10.10",1.323,1.73,
